Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario59_min64_mx8_res30_q10_ord1;O2;-2.0;0.79;-2.58;0.87;0.84;0.97
cenario59_min64_mx8_res30_q10_ord1;O2;-1.0;0.75;-1.75;0.79;0.96;0.98
cenario59_min64_mx8_res30_q10_ord1;O2;1.0;0.7;-0.3;0.68;0.98;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;2.0;0.68;0.36;0.64;0.93;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;3.0;0.66;0.98;0.61;0.85;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;4.0;0.65;1.58;0.58;0.75;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;5.0;0.63;2.15;0.56;0.63;0.98
cenario59_min64_mx8_res30_q10_ord1;O2;6.0;0.62;2.7;0.53;0.5;0.98
cenario59_min64_mx8_res30_q10_ord1;O2;7.0;0.6;3.22;0.51;0.38;0.97
cenario59_min64_mx8_res30_q10_ord1;O2;8.0;0.59;3.72;0.5;0.27;0.97
cenario59_min64_mx8_res30_q10_ord1;O2;9.0;0.58;4.22;0.49;0.2;0.96
cenario59_min64_mx8_res30_q10_ord1;O2;10.0;0.57;4.71;0.49;0.16;0.96
cenario60_min64_mx8_res30_q10_ord2;O2;-10.0;1.14;-12.44;1.26;-0.13;0.88
cenario60_min64_mx8_res30_q10_ord2;O2;-9.0;1.13;-11.18;1.26;-0.12;0.88
cenario60_min64_mx8_res30_q10_ord2;O2;-8.0;1.12;-9.93;1.25;-0.1;0.88
cenario60_min64_mx8_res30_q10_ord2;O2;-7.0;1.1;-8.67;1.25;-0.07;0.88
cenario60_min64_mx8_res30_q10_ord2;O2;-6.0;1.07;-7.43;1.24;-0.02;0.88
cenario60_min64_mx8_res30_q10_ord2;O2;-5.0;1.04;-6.19;1.22;0.07;0.89
cenario60_min64_mx8_res30_q10_ord2;O2;-4.0;0.99;-4.98;1.19;0.23;0.9
cenario60_min64_mx8_res30_q10_ord2;O2;-3.0;0.94;-3.82;1.11;0.48;0.91
cenario60_min64_mx8_res30_q10_ord2;O2;-2.0;0.88;-2.76;0.99;0.77;0.93
cenario60_min64_mx8_res30_q10_ord2;O2;-1.0;0.83;-1.83;0.88;0.95;0.95
cenario60_min64_mx8_res30_q10_ord2;O2;1.0;0.77;-0.23;0.75;0.98;0.96
cenario60_min64_mx8_res30_q10_ord2;O2;2.0;0.75;0.5;0.71;0.93;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;3.0;0.73;1.2;0.68;0.86;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;4.0;0.72;1.87;0.66;0.77;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;5.0;0.7;2.51;0.63;0.66;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;6.0;0.69;3.13;0.61;0.55;0.96
cenario60_min64_mx8_res30_q10_ord2;O2;7.0;0.68;3.74;0.6;0.45;0.96
cenario60_min64_mx8_res30_q10_ord2;O2;8.0;0.67;4.33;0.59;0.36;0.95
cenario60_min64_mx8_res30_q10_ord2;O2;9.0;0.66;4.91;0.58;0.3;0.95
cenario60_min64_mx8_res30_q10_ord2;O2;10.0;0.65;5.49;0.58;0.27;0.94
cenario61_min64_mx8_res50_q5_ord1;O2;-5.0;0.88;-5.4;1.01;0.34;0.94
cenario61_min64_mx8_res50_q5_ord1;O2;-4.5;0.86;-4.89;1.0;0.38;0.95
cenario61_min64_mx8_res50_q5_ord1;O2;-4.0;0.85;-4.39;0.98;0.47;0.95
cenario61_min64_mx8_res50_q5_ord1;O2;-3.5;0.83;-3.91;0.95;0.57;0.95
cenario61_min64_mx8_res50_q5_ord1;O2;-3.0;0.81;-3.44;0.92;0.67;0.96
cenario61_min64_mx8_res50_q5_ord1;O2;-2.5;0.8;-2.99;0.89;0.77;0.96
cenario61_min64_mx8_res50_q5_ord1;O2;-2.0;0.78;-2.55;0.85;0.86;0.97
cenario61_min64_mx8_res50_q5_ord1;O2;-1.5;0.76;-2.14;0.81;0.93;0.97
cenario61_min64_mx8_res50_q5_ord1;O2;-1.0;0.74;-1.74;0.78;0.97;0.98
cenario61_min64_mx8_res50_q5_ord1;O2;-0.5;0.73;-1.37;0.74;0.99;0.98
cenario61_min64_mx8_res50_q5_ord1;O2;0.5;0.71;-0.65;0.69;0.99;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;1.0;0.69;-0.31;0.67;0.98;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;1.5;0.68;0.03;0.65;0.96;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;2.0;0.67;0.35;0.64;0.93;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;2.5;0.67;0.66;0.62;0.89;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;3.0;0.66;0.97;0.6;0.84;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;3.5;0.65;1.27;0.59;0.79;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;4.0;0.64;1.56;0.57;0.72;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;4.5;0.63;1.84;0.55;0.65;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;5.0;0.62;2.11;0.54;0.61;0.98
cenario62_min64_mx8_res50_q5_ord2;O2;-5.0;1.0;-6.02;1.17;0.17;0.9
cenario62_min64_mx8_res50_q5_ord2;O2;-4.5;0.99;-5.43;1.16;0.21;0.9
cenario62_min64_mx8_res50_q5_ord2;O2;-4.0;0.96;-4.86;1.14;0.3;0.91
cenario62_min64_mx8_res50_q5_ord2;O2;-3.5;0.94;-4.3;1.11;0.41;0.91
cenario62_min64_mx8_res50_q5_ord2;O2;-3.0;0.92;-3.75;1.07;0.54;0.92
cenario62_min64_mx8_res50_q5_ord2;O2;-2.5;0.89;-3.23;1.02;0.68;0.93
cenario62_min64_mx8_res50_q5_ord2;O2;-2.0;0.86;-2.73;0.96;0.8;0.94
cenario62_min64_mx8_res50_q5_ord2;O2;-1.5;0.84;-2.26;0.91;0.9;0.94
cenario62_min64_mx8_res50_q5_ord2;O2;-1.0;0.82;-1.82;0.86;0.96;0.95
cenario62_min64_mx8_res50_q5_ord2;O2;-0.5;0.8;-1.4;0.82;0.99;0.96
cenario62_min64_mx8_res50_q5_ord2;O2;0.5;0.78;-0.61;0.77;0.99;0.96
cenario62_min64_mx8_res50_q5_ord2;O2;1.0;0.76;-0.24;0.74;0.98;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;1.5;0.75;0.13;0.73;0.96;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;2.0;0.75;0.49;0.71;0.93;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;2.5;0.74;0.84;0.69;0.89;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;3.0;0.73;1.18;0.68;0.85;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;3.5;0.72;1.52;0.66;0.8;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;4.0;0.71;1.85;0.65;0.75;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;4.5;0.7;2.17;0.64;0.69;0.97
cenario62_min64_mx8_res50_q5_ord2;O2;5.0;0.7;2.48;0.63;0.66;0.97
cenario63_min64_mx8_res50_q10_ord1;O2;-10.0;0.97;-10.66;1.06;0.01;0.94
cenario63_min64_mx8_res50_q10_ord1;O2;-9.0;0.95;-9.59;1.06;0.02;0.94
cenario63_min64_mx8_res50_q10_ord1;O2;-8.0;0.94;-8.53;1.06;0.05;0.94
cenario63_min64_mx8_res50_q10_ord1;O2;-7.0;0.92;-7.47;1.05;0.11;0.94
cenario63_min64_mx8_res50_q10_ord1;O2;-6.0;0.9;-6.43;1.04;0.19;0.94
cenario63_min64_mx8_res50_q10_ord1;O2;-5.0;0.88;-5.4;1.02;0.31;0.94
cenario63_min64_mx8_res50_q10_ord1;O2;-4.0;0.85;-4.39;0.98;0.48;0.95
cenario63_min64_mx8_res50_q10_ord1;O2;-3.0;0.81;-3.44;0.92;0.68;0.96
cenario63_min64_mx8_res50_q10_ord1;O2;-2.0;0.78;-2.55;0.85;0.86;0.97
cenario63_min64_mx8_res50_q10_ord1;O2;-1.0;0.74;-1.74;0.78;0.96;0.98
cenario63_min64_mx8_res50_q10_ord1;O2;1.0;0.69;-0.31;0.68;0.98;0.99
cenario63_min64_mx8_res50_q10_ord1;O2;2.0;0.67;0.35;0.64;0.93;0.99
cenario63_min64_mx8_res50_q10_ord1;O2;3.0;0.66;0.97;0.6;0.84;0.99
cenario63_min64_mx8_res50_q10_ord1;O2;4.0;0.64;1.56;0.57;0.72;0.99
cenario63_min64_mx8_res50_q10_ord1;O2;5.0;0.62;2.11;0.53;0.57;0.98
cenario63_min64_mx8_res50_q10_ord1;O2;6.0;0.6;2.62;0.51;0.41;0.98
cenario63_min64_mx8_res50_q10_ord1;O2;7.0;0.59;3.12;0.48;0.27;0.97
cenario63_min64_mx8_res50_q10_ord1;O2;8.0;0.57;3.59;0.47;0.17;0.97
cenario63_min64_mx8_res50_q10_ord1;O2;9.0;0.56;4.06;0.46;0.09;0.97
cenario63_min64_mx8_res50_q10_ord1;O2;10.0;0.55;4.51;0.46;0.06;0.96
cenario64_min64_mx8_res50_q10_ord2;O2;-10.0;1.1;-12.03;1.21;-0.07;0.89
cenario64_min64_mx8_res50_q10_ord2;O2;-9.0;1.09;-10.82;1.21;-0.07;0.89
cenario64_min64_mx8_res50_q10_ord2;O2;-8.0;1.08;-9.61;1.21;-0.05;0.89
cenario64_min64_mx8_res50_q10_ord2;O2;-7.0;1.06;-8.4;1.2;-0.01;0.89
cenario64_min64_mx8_res50_q10_ord2;O2;-6.0;1.03;-7.2;1.19;0.05;0.89
cenario64_min64_mx8_res50_q10_ord2;O2;-5.0;1.0;-6.02;1.17;0.15;0.9
cenario64_min64_mx8_res50_q10_ord2;O2;-4.0;0.96;-4.86;1.13;0.32;0.91
cenario64_min64_mx8_res50_q10_ord2;O2;-3.0;0.92;-3.75;1.06;0.56;0.92
cenario64_min64_mx8_res50_q10_ord2;O2;-2.0;0.86;-2.73;0.96;0.8;0.94
cenario64_min64_mx8_res50_q10_ord2;O2;-1.0;0.82;-1.82;0.87;0.95;0.95
cenario64_min64_mx8_res50_q10_ord2;O2;1.0;0.76;-0.24;0.75;0.98;0.97
cenario64_min64_mx8_res50_q10_ord2;O2;2.0;0.75;0.49;0.71;0.93;0.97
cenario64_min64_mx8_res50_q10_ord2;O2;3.0;0.73;1.18;0.68;0.85;0.97
cenario64_min64_mx8_res50_q10_ord2;O2;4.0;0.71;1.85;0.65;0.75;0.97
cenario64_min64_mx8_res50_q10_ord2;O2;5.0;0.7;2.48;0.62;0.64;0.97
cenario64_min64_mx8_res50_q10_ord2;O2;6.0;0.68;3.09;0.6;0.52;0.96
cenario64_min64_mx8_res50_q10_ord2;O2;7.0;0.67;3.69;0.59;0.42;0.96
cenario64_min64_mx8_res50_q10_ord2;O2;8.0;0.66;4.27;0.58;0.35;0.95
cenario64_min64_mx8_res50_q10_ord2;O2;9.0;0.65;4.84;0.57;0.29;0.95
cenario64_min64_mx8_res50_q10_ord2;O2;10.0;0.64;5.41;0.57;0.26;0.94
cenario65_min64_mx10_res30_q5_ord1;O2;-5.0;0.92;-5.58;1.08;0.2;0.94
cenario65_min64_mx10_res30_q5_ord1;O2;-4.5;0.9;-5.04;1.06;0.25;0.94
cenario65_min64_mx10_res30_q5_ord1;O2;-4.0;0.88;-4.51;1.04;0.36;0.95
cenario65_min64_mx10_res30_q5_ord1;O2;-3.5;0.86;-4.0;1.01;0.48;0.95
cenario65_min64_mx10_res30_q5_ord1;O2;-3.0;0.84;-3.51;0.97;0.6;0.95
cenario65_min64_mx10_res30_q5_ord1;O2;-2.5;0.81;-3.03;0.92;0.72;0.96
cenario65_min64_mx10_res30_q5_ord1;O2;-2.0;0.79;-2.58;0.88;0.83;0.97
cenario65_min64_mx10_res30_q5_ord1;O2;-1.5;0.77;-2.16;0.83;0.91;0.97
cenario65_min64_mx10_res30_q5_ord1;O2;-1.0;0.75;-1.75;0.79;0.96;0.98
cenario65_min64_mx10_res30_q5_ord1;O2;-0.5;0.74;-1.37;0.75;0.99;0.98
cenario65_min64_mx10_res30_q5_ord1;O2;0.5;0.71;-0.64;0.7;0.99;0.98
cenario65_min64_mx10_res30_q5_ord1;O2;1.0;0.7;-0.3;0.68;0.98;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;1.5;0.69;0.03;0.66;0.96;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;2.0;0.68;0.36;0.64;0.93;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;2.5;0.67;0.68;0.63;0.89;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;3.0;0.66;0.99;0.61;0.85;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;3.5;0.65;1.29;0.6;0.81;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;4.0;0.65;1.59;0.59;0.76;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;4.5;0.64;1.88;0.57;0.7;0.99
cenario65_min64_mx10_res30_q5_ord1;O2;5.0;0.63;2.16;0.57;0.67;0.98
cenario66_min64_mx10_res30_q5_ord2;O2;-5.0;1.05;-6.24;1.23;0.11;0.89
cenario66_min64_mx10_res30_q5_ord2;O2;-4.5;1.03;-5.63;1.22;0.15;0.89
cenario66_min64_mx10_res30_q5_ord2;O2;-4.0;1.01;-5.02;1.2;0.23;0.89
cenario66_min64_mx10_res30_q5_ord2;O2;-3.5;0.98;-4.43;1.17;0.34;0.9
cenario66_min64_mx10_res30_q5_ord2;O2;-3.0;0.95;-3.85;1.13;0.47;0.91
cenario66_min64_mx10_res30_q5_ord2;O2;-2.5;0.92;-3.3;1.07;0.62;0.92
cenario66_min64_mx10_res30_q5_ord2;O2;-2.0;0.89;-2.78;1.0;0.78;0.93
cenario66_min64_mx10_res30_q5_ord2;O2;-1.5;0.87;-2.3;0.94;0.89;0.94
cenario66_min64_mx10_res30_q5_ord2;O2;-1.0;0.84;-1.84;0.89;0.96;0.95
cenario66_min64_mx10_res30_q5_ord2;O2;-0.5;0.82;-1.41;0.84;0.99;0.95
cenario66_min64_mx10_res30_q5_ord2;O2;0.5;0.79;-0.6;0.78;0.99;0.96
cenario66_min64_mx10_res30_q5_ord2;O2;1.0;0.78;-0.22;0.76;0.98;0.96
cenario66_min64_mx10_res30_q5_ord2;O2;1.5;0.77;0.16;0.74;0.95;0.97
cenario66_min64_mx10_res30_q5_ord2;O2;2.0;0.76;0.52;0.72;0.92;0.97
cenario66_min64_mx10_res30_q5_ord2;O2;2.5;0.75;0.88;0.71;0.89;0.97
cenario66_min64_mx10_res30_q5_ord2;O2;3.0;0.74;1.23;0.69;0.85;0.97
cenario66_min64_mx10_res30_q5_ord2;O2;3.5;0.73;1.57;0.68;0.8;0.97
cenario66_min64_mx10_res30_q5_ord2;O2;4.0;0.73;1.9;0.67;0.76;0.97
cenario66_min64_mx10_res30_q5_ord2;O2;4.5;0.72;2.23;0.65;0.71;0.97
cenario66_min64_mx10_res30_q5_ord2;O2;5.0;0.71;2.56;0.65;0.68;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;-10.0;1.01;-11.14;1.12;-0.07;0.94
cenario67_min64_mx10_res30_q10_ord1;O2;-9.0;1.0;-10.02;1.12;-0.07;0.94
cenario67_min64_mx10_res30_q10_ord1;O2;-8.0;0.99;-8.9;1.12;-0.05;0.94
cenario67_min64_mx10_res30_q10_ord1;O2;-7.0;0.97;-7.79;1.11;-0.01;0.94
cenario67_min64_mx10_res30_q10_ord1;O2;-6.0;0.95;-6.67;1.1;0.06;0.94
cenario67_min64_mx10_res30_q10_ord1;O2;-5.0;0.92;-5.58;1.08;0.18;0.94
cenario67_min64_mx10_res30_q10_ord1;O2;-4.0;0.88;-4.51;1.04;0.37;0.95
cenario67_min64_mx10_res30_q10_ord1;O2;-3.0;0.84;-3.51;0.97;0.61;0.95
cenario67_min64_mx10_res30_q10_ord1;O2;-2.0;0.79;-2.58;0.88;0.83;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;-1.0;0.75;-1.75;0.8;0.96;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;1.0;0.7;-0.3;0.68;0.98;0.99
cenario67_min64_mx10_res30_q10_ord1;O2;2.0;0.68;0.36;0.64;0.93;0.99
cenario67_min64_mx10_res30_q10_ord1;O2;3.0;0.66;0.99;0.61;0.86;0.99
cenario67_min64_mx10_res30_q10_ord1;O2;4.0;0.65;1.59;0.59;0.76;0.99
cenario67_min64_mx10_res30_q10_ord1;O2;5.0;0.63;2.16;0.56;0.65;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;6.0;0.62;2.71;0.54;0.52;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;7.0;0.61;3.24;0.52;0.41;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;8.0;0.59;3.75;0.51;0.32;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;9.0;0.58;4.26;0.5;0.25;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;10.0;0.58;4.75;0.5;0.22;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-10.0;1.15;-12.51;1.26;-0.1;0.88
cenario68_min64_mx10_res30_q10_ord2;O2;-9.0;1.14;-11.25;1.26;-0.1;0.88
cenario68_min64_mx10_res30_q10_ord2;O2;-8.0;1.12;-9.99;1.26;-0.08;0.88
cenario68_min64_mx10_res30_q10_ord2;O2;-7.0;1.1;-8.73;1.26;-0.05;0.88
cenario68_min64_mx10_res30_q10_ord2;O2;-6.0;1.08;-7.48;1.25;0.0;0.88
cenario68_min64_mx10_res30_q10_ord2;O2;-5.0;1.05;-6.24;1.23;0.09;0.89
cenario68_min64_mx10_res30_q10_ord2;O2;-4.0;1.01;-5.02;1.19;0.25;0.89
cenario68_min64_mx10_res30_q10_ord2;O2;-3.0;0.95;-3.85;1.12;0.49;0.91
cenario68_min64_mx10_res30_q10_ord2;O2;-2.0;0.89;-2.78;1.01;0.77;0.93
cenario68_min64_mx10_res30_q10_ord2;O2;-1.0;0.84;-1.84;0.9;0.95;0.95
cenario68_min64_mx10_res30_q10_ord2;O2;1.0;0.78;-0.22;0.76;0.98;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;2.0;0.76;0.52;0.72;0.92;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;3.0;0.74;1.23;0.69;0.85;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;4.0;0.73;1.9;0.67;0.76;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;5.0;0.71;2.56;0.64;0.66;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;6.0;0.7;3.19;0.62;0.55;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;7.0;0.69;3.81;0.61;0.46;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;8.0;0.68;4.41;0.6;0.37;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;9.0;0.67;5.0;0.59;0.3;0.95
cenario68_min64_mx10_res30_q10_ord2;O2;10.0;0.66;5.59;0.59;0.27;0.95
cenario69_min64_mx10_res50_q5_ord1;O2;-5.0;0.9;-5.48;1.05;0.24;0.94
cenario69_min64_mx10_res50_q5_ord1;O2;-4.5;0.88;-4.95;1.04;0.29;0.94
cenario69_min64_mx10_res50_q5_ord1;O2;-4.0;0.86;-4.44;1.01;0.4;0.95
cenario69_min64_mx10_res50_q5_ord1;O2;-3.5;0.84;-3.94;0.98;0.52;0.95
cenario69_min64_mx10_res50_q5_ord1;O2;-3.0;0.82;-3.46;0.94;0.64;0.96
cenario69_min64_mx10_res50_q5_ord1;O2;-2.5;0.8;-3.0;0.9;0.76;0.96
cenario69_min64_mx10_res50_q5_ord1;O2;-2.0;0.78;-2.56;0.86;0.85;0.97
cenario69_min64_mx10_res50_q5_ord1;O2;-1.5;0.76;-2.15;0.82;0.92;0.97
cenario69_min64_mx10_res50_q5_ord1;O2;-1.0;0.75;-1.75;0.78;0.97;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-0.5;0.73;-1.37;0.75;0.99;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;0.5;0.71;-0.65;0.7;0.99;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;1.0;0.7;-0.3;0.68;0.98;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;1.5;0.69;0.03;0.66;0.96;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;2.0;0.68;0.35;0.64;0.92;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;2.5;0.67;0.67;0.62;0.89;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;3.0;0.66;0.97;0.6;0.84;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;3.5;0.65;1.27;0.59;0.79;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;4.0;0.64;1.56;0.57;0.72;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;4.5;0.63;1.84;0.55;0.65;0.99
cenario69_min64_mx10_res50_q5_ord1;O2;5.0;0.62;2.12;0.55;0.61;0.98
cenario70_min64_mx10_res50_q5_ord2;O2;-5.0;1.04;-6.21;1.22;0.1;0.89
cenario70_min64_mx10_res50_q5_ord2;O2;-4.5;1.02;-5.6;1.21;0.14;0.89
cenario70_min64_mx10_res50_q5_ord2;O2;-4.0;1.0;-4.99;1.19;0.23;0.9
cenario70_min64_mx10_res50_q5_ord2;O2;-3.5;0.97;-4.4;1.16;0.34;0.91
cenario70_min64_mx10_res50_q5_ord2;O2;-3.0;0.94;-3.83;1.12;0.48;0.91
cenario70_min64_mx10_res50_q5_ord2;O2;-2.5;0.91;-3.29;1.06;0.63;0.92
cenario70_min64_mx10_res50_q5_ord2;O2;-2.0;0.89;-2.77;1.0;0.78;0.93
cenario70_min64_mx10_res50_q5_ord2;O2;-1.5;0.86;-2.29;0.93;0.89;0.94
cenario70_min64_mx10_res50_q5_ord2;O2;-1.0;0.84;-1.84;0.88;0.96;0.95
cenario70_min64_mx10_res50_q5_ord2;O2;-0.5;0.82;-1.41;0.84;0.99;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;0.5;0.79;-0.6;0.78;0.99;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;1.0;0.78;-0.22;0.76;0.98;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;1.5;0.77;0.15;0.74;0.96;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;2.0;0.76;0.52;0.72;0.93;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;2.5;0.75;0.88;0.71;0.9;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;3.0;0.74;1.23;0.69;0.86;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;3.5;0.73;1.57;0.68;0.82;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;4.0;0.73;1.91;0.67;0.77;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;4.5;0.72;2.24;0.66;0.72;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;5.0;0.71;2.57;0.65;0.69;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;-10.0;1.0;-10.95;1.11;-0.11;0.93
cenario71_min64_mx10_res50_q10_ord1;O2;-9.0;0.98;-9.85;1.11;-0.11;0.93
cenario71_min64_mx10_res50_q10_ord1;O2;-8.0;0.97;-8.74;1.1;-0.08;0.93
cenario71_min64_mx10_res50_q10_ord1;O2;-7.0;0.95;-7.64;1.1;-0.03;0.93
cenario71_min64_mx10_res50_q10_ord1;O2;-6.0;0.92;-6.55;1.08;0.06;0.94
cenario71_min64_mx10_res50_q10_ord1;O2;-5.0;0.9;-5.48;1.05;0.21;0.94
cenario71_min64_mx10_res50_q10_ord1;O2;-4.0;0.86;-4.44;1.01;0.41;0.95
cenario71_min64_mx10_res50_q10_ord1;O2;-3.0;0.82;-3.46;0.94;0.65;0.96
cenario71_min64_mx10_res50_q10_ord1;O2;-2.0;0.78;-2.56;0.86;0.85;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;-1.0;0.75;-1.75;0.79;0.96;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;1.0;0.7;-0.3;0.68;0.98;0.99
cenario71_min64_mx10_res50_q10_ord1;O2;2.0;0.68;0.35;0.64;0.93;0.99
cenario71_min64_mx10_res50_q10_ord1;O2;3.0;0.66;0.97;0.6;0.84;0.99
cenario71_min64_mx10_res50_q10_ord1;O2;4.0;0.64;1.56;0.57;0.72;0.99
cenario71_min64_mx10_res50_q10_ord1;O2;5.0;0.62;2.12;0.54;0.58;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;6.0;0.61;2.64;0.51;0.42;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;7.0;0.59;3.14;0.49;0.29;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;8.0;0.58;3.62;0.48;0.19;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;9.0;0.57;4.09;0.47;0.12;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;10.0;0.56;4.55;0.46;0.09;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;-10.0;1.15;-12.46;1.26;-0.1;0.88
cenario72_min64_mx10_res50_q10_ord2;O2;-9.0;1.13;-11.2;1.26;-0.1;0.88
cenario72_min64_mx10_res50_q10_ord2;O2;-8.0;1.12;-9.94;1.25;-0.08;0.88
cenario72_min64_mx10_res50_q10_ord2;O2;-7.0;1.1;-8.69;1.25;-0.06;0.89
cenario72_min64_mx10_res50_q10_ord2;O2;-6.0;1.07;-7.44;1.24;-0.01;0.89
cenario72_min64_mx10_res50_q10_ord2;O2;-5.0;1.04;-6.21;1.23;0.08;0.89
cenario72_min64_mx10_res50_q10_ord2;O2;-4.0;1.0;-4.99;1.19;0.25;0.9
cenario72_min64_mx10_res50_q10_ord2;O2;-3.0;0.94;-3.83;1.11;0.5;0.91
cenario72_min64_mx10_res50_q10_ord2;O2;-2.0;0.89;-2.77;1.0;0.78;0.93
cenario72_min64_mx10_res50_q10_ord2;O2;-1.0;0.84;-1.84;0.89;0.95;0.95
cenario72_min64_mx10_res50_q10_ord2;O2;1.0;0.78;-0.22;0.76;0.98;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;2.0;0.76;0.52;0.72;0.93;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;3.0;0.74;1.23;0.7;0.86;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;4.0;0.73;1.91;0.67;0.77;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;5.0;0.71;2.57;0.65;0.66;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;6.0;0.7;3.2;0.63;0.55;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;7.0;0.69;3.82;0.61;0.45;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;8.0;0.68;4.42;0.6;0.35;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;9.0;0.67;5.01;0.59;0.27;0.95
cenario72_min64_mx10_res50_q10_ord2;O2;10.0;0.66;5.59;0.58;0.24;0.95
cenario73_min128_mx4_res30_q5_ord1;O2;-5.0;0.73;-4.63;0.81;0.57;0.98
cenario73_min128_mx4_res30_q5_ord1;O2;-4.5;0.72;-4.23;0.8;0.61;0.98
cenario73_min128_mx4_res30_q5_ord1;O2;-4.0;0.71;-3.83;0.78;0.7;0.98
cenario73_min128_mx4_res30_q5_ord1;O2;-3.5;0.7;-3.44;0.76;0.78;0.98
cenario73_min128_mx4_res30_q5_ord1;O2;-3.0;0.69;-3.07;0.74;0.85;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-2.5;0.68;-2.7;0.72;0.9;0.99
