Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario22_min16_mx10_res50_q5_ord2;T4;-4.0;1.5;-7.01;1.78;-0.11;0.86
cenario22_min16_mx10_res50_q5_ord2;T4;-3.5;1.47;-6.13;1.76;-0.02;0.86
cenario22_min16_mx10_res50_q5_ord2;T4;-3.0;1.42;-5.26;1.71;0.12;0.87
cenario22_min16_mx10_res50_q5_ord2;T4;-2.5;1.37;-4.42;1.64;0.32;0.87
cenario22_min16_mx10_res50_q5_ord2;T4;-2.0;1.31;-3.62;1.53;0.56;0.88
cenario22_min16_mx10_res50_q5_ord2;T4;-1.5;1.26;-2.88;1.41;0.77;0.89
cenario22_min16_mx10_res50_q5_ord2;T4;-1.0;1.21;-2.21;1.3;0.91;0.9
cenario22_min16_mx10_res50_q5_ord2;T4;-0.5;1.17;-1.59;1.21;0.98;0.9
cenario22_min16_mx10_res50_q5_ord2;T4;0.5;1.12;-0.44;1.1;0.99;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;1.0;1.1;0.1;1.05;0.96;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;1.5;1.08;0.61;1.01;0.91;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;2.0;1.06;1.11;0.97;0.83;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;2.5;1.03;1.58;0.92;0.71;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;3.0;1.01;2.03;0.86;0.56;0.9
cenario22_min16_mx10_res50_q5_ord2;T4;3.5;0.98;2.44;0.82;0.41;0.89
cenario22_min16_mx10_res50_q5_ord2;T4;4.0;0.96;2.84;0.78;0.3;0.87
cenario22_min16_mx10_res50_q5_ord2;T4;4.5;0.94;3.23;0.77;0.22;0.86
cenario22_min16_mx10_res50_q5_ord2;T4;5.0;0.92;3.61;0.76;0.19;0.85
cenario23_min16_mx10_res50_q10_ord1;T4;-10.0;1.42;-15.2;1.54;-0.2;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-9.0;1.41;-13.66;1.54;-0.2;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-8.0;1.39;-12.12;1.54;-0.21;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-7.0;1.37;-10.58;1.54;-0.2;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-6.0;1.34;-9.04;1.54;-0.18;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-5.0;1.3;-7.51;1.53;-0.12;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-4.0;1.25;-5.99;1.5;-0.0;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-3.0;1.17;-4.51;1.42;0.25;0.91
cenario23_min16_mx10_res50_q10_ord1;T4;-2.0;1.07;-3.14;1.26;0.62;0.92
cenario23_min16_mx10_res50_q10_ord1;T4;-1.0;0.98;-1.98;1.09;0.9;0.94
cenario23_min16_mx10_res50_q10_ord1;T4;1.0;0.9;-0.1;0.88;0.98;0.96
cenario23_min16_mx10_res50_q10_ord1;T4;2.0;0.87;0.75;0.8;0.86;0.96
cenario23_min16_mx10_res50_q10_ord1;T4;3.0;0.84;1.51;0.69;0.57;0.95
cenario23_min16_mx10_res50_q10_ord1;T4;4.0;0.78;2.13;0.6;0.27;0.93
cenario23_min16_mx10_res50_q10_ord1;T4;5.0;0.74;2.71;0.57;0.16;0.92
cenario23_min16_mx10_res50_q10_ord1;T4;6.0;0.71;3.28;0.57;0.15;0.91
cenario23_min16_mx10_res50_q10_ord1;T4;7.0;0.69;3.85;0.57;0.16;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;8.0;0.68;4.42;0.57;0.16;0.89
cenario23_min16_mx10_res50_q10_ord1;T4;9.0;0.67;5.0;0.57;0.16;0.89
cenario23_min16_mx10_res50_q10_ord1;T4;10.0;0.66;5.57;0.57;0.16;0.89
cenario24_min16_mx10_res50_q10_ord2;T4;-10.0;1.69;-17.87;1.81;-0.25;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-9.0;1.67;-16.06;1.81;-0.25;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-8.0;1.66;-14.24;1.81;-0.26;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-7.0;1.63;-12.43;1.81;-0.26;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-6.0;1.6;-10.62;1.81;-0.25;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-5.0;1.56;-8.81;1.8;-0.2;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-4.0;1.5;-7.01;1.78;-0.09;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-3.0;1.42;-5.26;1.7;0.17;0.87
cenario24_min16_mx10_res50_q10_ord2;T4;-2.0;1.31;-3.62;1.52;0.57;0.88
cenario24_min16_mx10_res50_q10_ord2;T4;-1.0;1.21;-2.21;1.32;0.89;0.9
cenario24_min16_mx10_res50_q10_ord2;T4;1.0;1.1;0.1;1.06;0.96;0.91
cenario24_min16_mx10_res50_q10_ord2;T4;2.0;1.06;1.11;0.97;0.82;0.91
cenario24_min16_mx10_res50_q10_ord2;T4;3.0;1.01;2.03;0.87;0.57;0.9
cenario24_min16_mx10_res50_q10_ord2;T4;4.0;0.96;2.84;0.79;0.32;0.87
cenario24_min16_mx10_res50_q10_ord2;T4;5.0;0.92;3.61;0.76;0.18;0.85
cenario24_min16_mx10_res50_q10_ord2;T4;6.0;0.89;4.36;0.75;0.13;0.84
cenario24_min16_mx10_res50_q10_ord2;T4;7.0;0.87;5.11;0.75;0.11;0.83
cenario24_min16_mx10_res50_q10_ord2;T4;8.0;0.86;5.85;0.74;0.1;0.82
cenario24_min16_mx10_res50_q10_ord2;T4;9.0;0.84;6.59;0.74;0.1;0.82
cenario24_min16_mx10_res50_q10_ord2;T4;10.0;0.83;7.34;0.74;0.1;0.81
cenario25_min32_mx4_res30_q5_ord1;T4;-5.0;1.03;-6.14;1.2;0.15;0.92
cenario25_min32_mx4_res30_q5_ord1;T4;-4.5;1.01;-5.54;1.19;0.19;0.92
cenario25_min32_mx4_res30_q5_ord1;T4;-4.0;0.99;-4.95;1.17;0.28;0.93
cenario25_min32_mx4_res30_q5_ord1;T4;-3.5;0.96;-4.37;1.14;0.39;0.93
cenario25_min32_mx4_res30_q5_ord1;T4;-3.0;0.94;-3.81;1.1;0.52;0.94
cenario25_min32_mx4_res30_q5_ord1;T4;-2.5;0.91;-3.27;1.05;0.66;0.95
cenario25_min32_mx4_res30_q5_ord1;T4;-2.0;0.88;-2.76;0.99;0.79;0.95
cenario25_min32_mx4_res30_q5_ord1;T4;-1.5;0.86;-2.29;0.93;0.89;0.96
cenario25_min32_mx4_res30_q5_ord1;T4;-1.0;0.84;-1.84;0.88;0.96;0.97
cenario25_min32_mx4_res30_q5_ord1;T4;-0.5;0.82;-1.41;0.84;0.99;0.97
cenario25_min32_mx4_res30_q5_ord1;T4;0.5;0.8;-0.6;0.79;1.0;0.98
cenario25_min32_mx4_res30_q5_ord1;T4;1.0;0.79;-0.21;0.77;0.98;0.98
cenario25_min32_mx4_res30_q5_ord1;T4;1.5;0.78;0.16;0.74;0.95;0.98
cenario25_min32_mx4_res30_q5_ord1;T4;2.0;0.76;0.53;0.7;0.86;0.98
cenario25_min32_mx4_res30_q5_ord1;T4;2.5;0.74;0.86;0.63;0.71;0.98
cenario25_min32_mx4_res30_q5_ord1;T4;3.0;0.72;1.15;0.56;0.52;0.97
cenario25_min32_mx4_res30_q5_ord1;T4;3.5;0.69;1.42;0.5;0.34;0.96
cenario25_min32_mx4_res30_q5_ord1;T4;4.0;0.66;1.66;0.47;0.22;0.96
cenario25_min32_mx4_res30_q5_ord1;T4;4.5;0.64;1.88;0.45;0.15;0.95
cenario25_min32_mx4_res30_q5_ord1;T4;5.0;0.62;2.11;0.45;0.13;0.94
cenario26_min32_mx4_res30_q5_ord2;T4;-5.0;1.17;-6.86;1.34;0.14;0.87
cenario26_min32_mx4_res30_q5_ord2;T4;-4.5;1.15;-6.19;1.34;0.17;0.87
cenario26_min32_mx4_res30_q5_ord2;T4;-4.0;1.13;-5.52;1.32;0.24;0.87
cenario26_min32_mx4_res30_q5_ord2;T4;-3.5;1.11;-4.87;1.3;0.33;0.88
cenario26_min32_mx4_res30_q5_ord2;T4;-3.0;1.08;-4.23;1.26;0.44;0.89
cenario26_min32_mx4_res30_q5_ord2;T4;-2.5;1.04;-3.61;1.21;0.58;0.9
cenario26_min32_mx4_res30_q5_ord2;T4;-2.0;1.01;-3.02;1.14;0.73;0.91
cenario26_min32_mx4_res30_q5_ord2;T4;-1.5;0.98;-2.47;1.06;0.87;0.92
cenario26_min32_mx4_res30_q5_ord2;T4;-1.0;0.95;-1.95;1.0;0.95;0.93
cenario26_min32_mx4_res30_q5_ord2;T4;-0.5;0.93;-1.47;0.95;0.99;0.94
cenario26_min32_mx4_res30_q5_ord2;T4;0.5;0.9;-0.55;0.88;0.99;0.95
cenario26_min32_mx4_res30_q5_ord2;T4;1.0;0.88;-0.12;0.85;0.97;0.95
cenario26_min32_mx4_res30_q5_ord2;T4;1.5;0.87;0.3;0.82;0.93;0.95
cenario26_min32_mx4_res30_q5_ord2;T4;2.0;0.85;0.7;0.77;0.84;0.95
cenario26_min32_mx4_res30_q5_ord2;T4;2.5;0.83;1.07;0.71;0.69;0.94
cenario26_min32_mx4_res30_q5_ord2;T4;3.0;0.8;1.41;0.63;0.49;0.93
cenario26_min32_mx4_res30_q5_ord2;T4;3.5;0.77;1.71;0.57;0.3;0.92
cenario26_min32_mx4_res30_q5_ord2;T4;4.0;0.75;1.98;0.54;0.16;0.91
cenario26_min32_mx4_res30_q5_ord2;T4;4.5;0.72;2.24;0.52;0.08;0.9
cenario26_min32_mx4_res30_q5_ord2;T4;5.0;0.7;2.5;0.51;0.05;0.89
cenario27_min32_mx4_res30_q10_ord1;T4;-10.0;1.13;-12.29;1.24;-0.1;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;-9.0;1.12;-11.05;1.24;-0.09;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;-8.0;1.1;-9.81;1.24;-0.07;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;-7.0;1.08;-8.58;1.23;-0.04;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;-6.0;1.06;-7.35;1.22;0.02;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;-5.0;1.03;-6.14;1.2;0.13;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;-4.0;0.99;-4.95;1.16;0.3;0.93
cenario27_min32_mx4_res30_q10_ord1;T4;-3.0;0.94;-3.81;1.09;0.54;0.94
cenario27_min32_mx4_res30_q10_ord1;T4;-2.0;0.88;-2.76;0.99;0.79;0.95
cenario27_min32_mx4_res30_q10_ord1;T4;-1.0;0.84;-1.84;0.89;0.95;0.97
cenario27_min32_mx4_res30_q10_ord1;T4;1.0;0.79;-0.21;0.76;0.98;0.98
cenario27_min32_mx4_res30_q10_ord1;T4;2.0;0.76;0.53;0.68;0.84;0.98
cenario27_min32_mx4_res30_q10_ord1;T4;3.0;0.72;1.15;0.57;0.54;0.97
cenario27_min32_mx4_res30_q10_ord1;T4;4.0;0.66;1.66;0.48;0.25;0.96
cenario27_min32_mx4_res30_q10_ord1;T4;5.0;0.62;2.11;0.45;0.13;0.94
cenario27_min32_mx4_res30_q10_ord1;T4;6.0;0.59;2.55;0.44;0.09;0.93
cenario27_min32_mx4_res30_q10_ord1;T4;7.0;0.57;2.99;0.44;0.08;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;8.0;0.55;3.43;0.44;0.07;0.92
cenario27_min32_mx4_res30_q10_ord1;T4;9.0;0.54;3.86;0.44;0.06;0.91
cenario27_min32_mx4_res30_q10_ord1;T4;10.0;0.53;4.3;0.44;0.05;0.91
cenario28_min32_mx4_res30_q10_ord2;T4;-10.0;1.27;-13.72;1.38;-0.08;0.86
cenario28_min32_mx4_res30_q10_ord2;T4;-9.0;1.26;-12.34;1.38;-0.07;0.86
cenario28_min32_mx4_res30_q10_ord2;T4;-8.0;1.25;-10.97;1.38;-0.05;0.86
cenario28_min32_mx4_res30_q10_ord2;T4;-7.0;1.23;-9.59;1.37;-0.02;0.86
cenario28_min32_mx4_res30_q10_ord2;T4;-6.0;1.2;-8.22;1.36;0.04;0.86
cenario28_min32_mx4_res30_q10_ord2;T4;-5.0;1.17;-6.86;1.35;0.12;0.87
cenario28_min32_mx4_res30_q10_ord2;T4;-4.0;1.13;-5.52;1.32;0.26;0.87
cenario28_min32_mx4_res30_q10_ord2;T4;-3.0;1.08;-4.23;1.25;0.46;0.89
cenario28_min32_mx4_res30_q10_ord2;T4;-2.0;1.01;-3.02;1.14;0.74;0.91
cenario28_min32_mx4_res30_q10_ord2;T4;-1.0;0.95;-1.95;1.02;0.94;0.93
cenario28_min32_mx4_res30_q10_ord2;T4;1.0;0.88;-0.12;0.85;0.97;0.95
cenario28_min32_mx4_res30_q10_ord2;T4;2.0;0.85;0.7;0.76;0.82;0.95
cenario28_min32_mx4_res30_q10_ord2;T4;3.0;0.8;1.41;0.64;0.51;0.93
cenario28_min32_mx4_res30_q10_ord2;T4;4.0;0.75;1.98;0.54;0.2;0.91
cenario28_min32_mx4_res30_q10_ord2;T4;5.0;0.7;2.5;0.51;0.05;0.89
cenario28_min32_mx4_res30_q10_ord2;T4;6.0;0.67;3.0;0.5;0.01;0.87
cenario28_min32_mx4_res30_q10_ord2;T4;7.0;0.64;3.5;0.5;0.01;0.86
cenario28_min32_mx4_res30_q10_ord2;T4;8.0;0.63;4.0;0.5;0.01;0.85
cenario28_min32_mx4_res30_q10_ord2;T4;9.0;0.61;4.5;0.5;0.01;0.84
cenario28_min32_mx4_res30_q10_ord2;T4;10.0;0.6;5.01;0.5;0.01;0.84
cenario29_min32_mx4_res50_q5_ord1;T4;-5.0;1.05;-6.24;1.23;0.1;0.92
cenario29_min32_mx4_res50_q5_ord1;T4;-4.5;1.03;-5.63;1.22;0.14;0.92
cenario29_min32_mx4_res50_q5_ord1;T4;-4.0;1.01;-5.02;1.2;0.23;0.92
cenario29_min32_mx4_res50_q5_ord1;T4;-3.5;0.98;-4.43;1.17;0.33;0.93
cenario29_min32_mx4_res50_q5_ord1;T4;-3.0;0.95;-3.85;1.13;0.46;0.94
cenario29_min32_mx4_res50_q5_ord1;T4;-2.5;0.92;-3.3;1.08;0.61;0.95
cenario29_min32_mx4_res50_q5_ord1;T4;-2.0;0.89;-2.78;1.01;0.76;0.96
cenario29_min32_mx4_res50_q5_ord1;T4;-1.5;0.86;-2.29;0.94;0.88;0.96
cenario29_min32_mx4_res50_q5_ord1;T4;-1.0;0.84;-1.84;0.88;0.96;0.97
cenario29_min32_mx4_res50_q5_ord1;T4;-0.5;0.82;-1.41;0.84;0.99;0.98
cenario29_min32_mx4_res50_q5_ord1;T4;0.5;0.8;-0.6;0.79;1.0;0.98
cenario29_min32_mx4_res50_q5_ord1;T4;1.0;0.79;-0.21;0.76;0.98;0.98
cenario29_min32_mx4_res50_q5_ord1;T4;1.5;0.77;0.16;0.73;0.94;0.98
cenario29_min32_mx4_res50_q5_ord1;T4;2.0;0.76;0.52;0.69;0.85;0.98
cenario29_min32_mx4_res50_q5_ord1;T4;2.5;0.74;0.85;0.61;0.69;0.98
cenario29_min32_mx4_res50_q5_ord1;T4;3.0;0.71;1.13;0.54;0.48;0.98
cenario29_min32_mx4_res50_q5_ord1;T4;3.5;0.68;1.38;0.48;0.28;0.97
cenario29_min32_mx4_res50_q5_ord1;T4;4.0;0.65;1.61;0.44;0.16;0.97
cenario29_min32_mx4_res50_q5_ord1;T4;4.5;0.63;1.83;0.43;0.1;0.96
cenario29_min32_mx4_res50_q5_ord1;T4;5.0;0.61;2.04;0.42;0.08;0.96
cenario30_min32_mx4_res50_q5_ord2;T4;-5.0;1.15;-6.73;1.31;0.19;0.87
cenario30_min32_mx4_res50_q5_ord2;T4;-4.5;1.13;-6.08;1.3;0.23;0.88
cenario30_min32_mx4_res50_q5_ord2;T4;-4.0;1.11;-5.43;1.28;0.3;0.88
cenario30_min32_mx4_res50_q5_ord2;T4;-3.5;1.08;-4.8;1.26;0.39;0.88
cenario30_min32_mx4_res50_q5_ord2;T4;-3.0;1.06;-4.17;1.23;0.49;0.89
cenario30_min32_mx4_res50_q5_ord2;T4;-2.5;1.03;-3.57;1.18;0.61;0.9
cenario30_min32_mx4_res50_q5_ord2;T4;-2.0;1.0;-2.99;1.12;0.75;0.91
cenario30_min32_mx4_res50_q5_ord2;T4;-1.5;0.97;-2.45;1.05;0.87;0.92
cenario30_min32_mx4_res50_q5_ord2;T4;-1.0;0.94;-1.94;0.99;0.95;0.93
cenario30_min32_mx4_res50_q5_ord2;T4;-0.5;0.92;-1.46;0.94;0.99;0.94
cenario30_min32_mx4_res50_q5_ord2;T4;0.5;0.89;-0.56;0.87;0.99;0.95
cenario30_min32_mx4_res50_q5_ord2;T4;1.0;0.87;-0.13;0.85;0.97;0.95
cenario30_min32_mx4_res50_q5_ord2;T4;1.5;0.86;0.29;0.81;0.93;0.95
cenario30_min32_mx4_res50_q5_ord2;T4;2.0;0.84;0.69;0.77;0.85;0.95
cenario30_min32_mx4_res50_q5_ord2;T4;2.5;0.82;1.06;0.71;0.72;0.94
cenario30_min32_mx4_res50_q5_ord2;T4;3.0;0.8;1.4;0.65;0.54;0.94
cenario30_min32_mx4_res50_q5_ord2;T4;3.5;0.77;1.71;0.59;0.36;0.93
cenario30_min32_mx4_res50_q5_ord2;T4;4.0;0.75;1.99;0.55;0.21;0.92
cenario30_min32_mx4_res50_q5_ord2;T4;4.5;0.72;2.26;0.53;0.11;0.91
cenario30_min32_mx4_res50_q5_ord2;T4;5.0;0.7;2.52;0.52;0.07;0.9
cenario31_min32_mx4_res50_q10_ord1;T4;-10.0;1.15;-12.53;1.27;-0.12;0.91
cenario31_min32_mx4_res50_q10_ord1;T4;-9.0;1.14;-11.27;1.26;-0.11;0.91
cenario31_min32_mx4_res50_q10_ord1;T4;-8.0;1.13;-10.0;1.26;-0.1;0.91
cenario31_min32_mx4_res50_q10_ord1;T4;-7.0;1.11;-8.74;1.26;-0.06;0.91
cenario31_min32_mx4_res50_q10_ord1;T4;-6.0;1.08;-7.49;1.25;-0.01;0.91
cenario31_min32_mx4_res50_q10_ord1;T4;-5.0;1.05;-6.24;1.23;0.09;0.92
cenario31_min32_mx4_res50_q10_ord1;T4;-4.0;1.01;-5.02;1.2;0.24;0.92
cenario31_min32_mx4_res50_q10_ord1;T4;-3.0;0.95;-3.85;1.12;0.48;0.94
cenario31_min32_mx4_res50_q10_ord1;T4;-2.0;0.89;-2.78;1.01;0.76;0.96
cenario31_min32_mx4_res50_q10_ord1;T4;-1.0;0.84;-1.84;0.9;0.94;0.97
cenario31_min32_mx4_res50_q10_ord1;T4;1.0;0.79;-0.21;0.76;0.98;0.98
cenario31_min32_mx4_res50_q10_ord1;T4;2.0;0.76;0.52;0.67;0.83;0.98
cenario31_min32_mx4_res50_q10_ord1;T4;3.0;0.71;1.13;0.55;0.5;0.98
cenario31_min32_mx4_res50_q10_ord1;T4;4.0;0.65;1.61;0.45;0.2;0.97
cenario31_min32_mx4_res50_q10_ord1;T4;5.0;0.61;2.04;0.42;0.08;0.96
cenario31_min32_mx4_res50_q10_ord1;T4;6.0;0.58;2.46;0.42;0.06;0.95
cenario31_min32_mx4_res50_q10_ord1;T4;7.0;0.55;2.88;0.42;0.06;0.95
cenario31_min32_mx4_res50_q10_ord1;T4;8.0;0.54;3.3;0.42;0.06;0.94
cenario31_min32_mx4_res50_q10_ord1;T4;9.0;0.52;3.72;0.42;0.06;0.94
cenario31_min32_mx4_res50_q10_ord1;T4;10.0;0.51;4.14;0.42;0.06;0.94
cenario32_min32_mx4_res50_q10_ord2;T4;-10.0;1.24;-13.43;1.35;-0.05;0.87
cenario32_min32_mx4_res50_q10_ord2;T4;-9.0;1.23;-12.08;1.35;-0.04;0.87
cenario32_min32_mx4_res50_q10_ord2;T4;-8.0;1.22;-10.73;1.34;-0.02;0.87
cenario32_min32_mx4_res50_q10_ord2;T4;-7.0;1.2;-9.39;1.34;0.02;0.87
cenario32_min32_mx4_res50_q10_ord2;T4;-6.0;1.18;-8.06;1.33;0.08;0.87
cenario32_min32_mx4_res50_q10_ord2;T4;-5.0;1.15;-6.73;1.31;0.17;0.87
cenario32_min32_mx4_res50_q10_ord2;T4;-4.0;1.11;-5.43;1.28;0.31;0.88
cenario32_min32_mx4_res50_q10_ord2;T4;-3.0;1.06;-4.17;1.22;0.51;0.89
cenario32_min32_mx4_res50_q10_ord2;T4;-2.0;1.0;-2.99;1.12;0.76;0.91
cenario32_min32_mx4_res50_q10_ord2;T4;-1.0;0.94;-1.94;1.0;0.94;0.93
cenario32_min32_mx4_res50_q10_ord2;T4;1.0;0.87;-0.13;0.84;0.97;0.95
cenario32_min32_mx4_res50_q10_ord2;T4;2.0;0.84;0.69;0.76;0.84;0.95
cenario32_min32_mx4_res50_q10_ord2;T4;3.0;0.8;1.4;0.65;0.55;0.94
cenario32_min32_mx4_res50_q10_ord2;T4;4.0;0.75;1.99;0.56;0.24;0.92
cenario32_min32_mx4_res50_q10_ord2;T4;5.0;0.7;2.52;0.52;0.07;0.9
cenario32_min32_mx4_res50_q10_ord2;T4;6.0;0.67;3.02;0.51;0.02;0.89
cenario32_min32_mx4_res50_q10_ord2;T4;7.0;0.65;3.53;0.51;0.01;0.88
cenario32_min32_mx4_res50_q10_ord2;T4;8.0;0.63;4.04;0.51;0.01;0.87
cenario32_min32_mx4_res50_q10_ord2;T4;9.0;0.62;4.54;0.51;0.02;0.86
cenario32_min32_mx4_res50_q10_ord2;T4;10.0;0.6;5.05;0.51;0.02;0.86
cenario33_min32_mx8_res30_q5_ord1;T4;-5.0;1.1;-6.48;1.29;0.02;0.9
cenario33_min32_mx8_res30_q5_ord1;T4;-4.5;1.07;-5.83;1.28;0.06;0.91
cenario33_min32_mx8_res30_q5_ord1;T4;-4.0;1.05;-5.2;1.26;0.14;0.91
cenario33_min32_mx8_res30_q5_ord1;T4;-3.5;1.02;-4.57;1.24;0.25;0.92
cenario33_min32_mx8_res30_q5_ord1;T4;-3.0;0.99;-3.96;1.19;0.38;0.92
cenario33_min32_mx8_res30_q5_ord1;T4;-2.5;0.95;-3.38;1.13;0.55;0.93
cenario33_min32_mx8_res30_q5_ord1;T4;-2.0;0.91;-2.83;1.05;0.72;0.95
cenario33_min32_mx8_res30_q5_ord1;T4;-1.5;0.88;-2.32;0.97;0.87;0.96
cenario33_min32_mx8_res30_q5_ord1;T4;-1.0;0.86;-1.86;0.9;0.95;0.96
cenario33_min32_mx8_res30_q5_ord1;T4;-0.5;0.84;-1.42;0.86;0.99;0.97
cenario33_min32_mx8_res30_q5_ord1;T4;0.5;0.81;-0.59;0.8;1.0;0.98
cenario33_min32_mx8_res30_q5_ord1;T4;1.0;0.8;-0.2;0.79;0.98;0.98
cenario33_min32_mx8_res30_q5_ord1;T4;1.5;0.79;0.19;0.76;0.95;0.98
cenario33_min32_mx8_res30_q5_ord1;T4;2.0;0.78;0.56;0.71;0.85;0.98
cenario33_min32_mx8_res30_q5_ord1;T4;2.5;0.76;0.9;0.63;0.68;0.98
cenario33_min32_mx8_res30_q5_ord1;T4;3.0;0.73;1.19;0.55;0.44;0.97
cenario33_min32_mx8_res30_q5_ord1;T4;3.5;0.7;1.44;0.48;0.24;0.96
cenario33_min32_mx8_res30_q5_ord1;T4;4.0;0.67;1.67;0.45;0.12;0.96
cenario33_min32_mx8_res30_q5_ord1;T4;4.5;0.64;1.89;0.44;0.07;0.95
cenario33_min32_mx8_res30_q5_ord1;T4;5.0;0.62;2.11;0.43;0.06;0.95
cenario34_min32_mx8_res30_q5_ord2;T4;-5.0;1.25;-7.23;1.43;0.07;0.86
cenario34_min32_mx8_res30_q5_ord2;T4;-4.5;1.23;-6.51;1.42;0.1;0.86
cenario34_min32_mx8_res30_q5_ord2;T4;-4.0;1.2;-5.81;1.41;0.17;0.86
cenario34_min32_mx8_res30_q5_ord2;T4;-3.5;1.17;-5.11;1.39;0.26;0.87
cenario34_min32_mx8_res30_q5_ord2;T4;-3.0;1.14;-4.42;1.35;0.37;0.88
cenario34_min32_mx8_res30_q5_ord2;T4;-2.5;1.1;-3.75;1.3;0.51;0.89
cenario34_min32_mx8_res30_q5_ord2;T4;-2.0;1.06;-3.12;1.22;0.68;0.9
cenario34_min32_mx8_res30_q5_ord2;T4;-1.5;1.02;-2.54;1.13;0.84;0.91
cenario34_min32_mx8_res30_q5_ord2;T4;-1.0;0.99;-1.99;1.05;0.94;0.92
cenario34_min32_mx8_res30_q5_ord2;T4;-0.5;0.97;-1.48;1.0;0.99;0.93
cenario34_min32_mx8_res30_q5_ord2;T4;0.5;0.93;-0.53;0.92;0.99;0.94
cenario34_min32_mx8_res30_q5_ord2;T4;1.0;0.92;-0.08;0.89;0.97;0.94
cenario34_min32_mx8_res30_q5_ord2;T4;1.5;0.9;0.35;0.86;0.93;0.94
cenario34_min32_mx8_res30_q5_ord2;T4;2.0;0.89;0.77;0.82;0.86;0.94
cenario34_min32_mx8_res30_q5_ord2;T4;2.5;0.87;1.17;0.77;0.74;0.93
cenario34_min32_mx8_res30_q5_ord2;T4;3.0;0.85;1.54;0.71;0.58;0.92
cenario34_min32_mx8_res30_q5_ord2;T4;3.5;0.82;1.88;0.65;0.41;0.91
cenario34_min32_mx8_res30_q5_ord2;T4;4.0;0.8;2.19;0.62;0.27;0.89
cenario34_min32_mx8_res30_q5_ord2;T4;4.5;0.78;2.49;0.6;0.18;0.88
cenario34_min32_mx8_res30_q5_ord2;T4;5.0;0.76;2.79;0.59;0.15;0.87
cenario35_min32_mx8_res30_q10_ord1;T4;-10.0;1.21;-13.09;1.33;-0.21;0.9
cenario35_min32_mx8_res30_q10_ord1;T4;-9.0;1.2;-11.76;1.33;-0.21;0.9
cenario35_min32_mx8_res30_q10_ord1;T4;-8.0;1.18;-10.43;1.33;-0.19;0.9
cenario35_min32_mx8_res30_q10_ord1;T4;-7.0;1.16;-9.11;1.32;-0.15;0.9
cenario35_min32_mx8_res30_q10_ord1;T4;-6.0;1.13;-7.79;1.31;-0.09;0.9
cenario35_min32_mx8_res30_q10_ord1;T4;-5.0;1.1;-6.48;1.3;0.0;0.9
cenario35_min32_mx8_res30_q10_ord1;T4;-4.0;1.05;-5.2;1.26;0.16;0.91
cenario35_min32_mx8_res30_q10_ord1;T4;-3.0;0.99;-3.96;1.18;0.41;0.92
cenario35_min32_mx8_res30_q10_ord1;T4;-2.0;0.91;-2.83;1.05;0.73;0.95
cenario35_min32_mx8_res30_q10_ord1;T4;-1.0;0.86;-1.86;0.92;0.93;0.96
cenario35_min32_mx8_res30_q10_ord1;T4;1.0;0.8;-0.2;0.78;0.98;0.98
cenario35_min32_mx8_res30_q10_ord1;T4;2.0;0.78;0.56;0.69;0.83;0.98
cenario35_min32_mx8_res30_q10_ord1;T4;3.0;0.73;1.19;0.56;0.48;0.97
cenario35_min32_mx8_res30_q10_ord1;T4;4.0;0.67;1.67;0.46;0.16;0.96
cenario35_min32_mx8_res30_q10_ord1;T4;5.0;0.62;2.11;0.43;0.06;0.95
cenario35_min32_mx8_res30_q10_ord1;T4;6.0;0.59;2.54;0.43;0.06;0.94
cenario35_min32_mx8_res30_q10_ord1;T4;7.0;0.57;2.98;0.44;0.08;0.93
cenario35_min32_mx8_res30_q10_ord1;T4;8.0;0.55;3.42;0.44;0.09;0.93
cenario35_min32_mx8_res30_q10_ord1;T4;9.0;0.54;3.85;0.44;0.09;0.92
cenario35_min32_mx8_res30_q10_ord1;T4;10.0;0.53;4.29;0.44;0.09;0.92
