Cenário;Canal;scmin;scmax_real;scres_real;Ordem;R2_Medio;Hurst_q2;Largura_Espectro_DeltaAlpha
cenario50_min64_mx4_res30_q5_ord2;T4;64;30400;30;2;0.9662908166461921;0.9060838729542002;0.5767854790319937
cenario51_min64_mx4_res30_q10_ord1;T4;64;30400;30;1;0.9652427105250354;0.8053687494786927;0.6663476784562938
cenario52_min64_mx4_res30_q10_ord2;T4;64;30400;30;2;0.9514033677437281;0.9060838729542002;0.6318347612499169
cenario53_min64_mx4_res50_q5_ord1;T4;64;30400;50;1;0.9804065279463247;0.8013336759448472;0.5465180899798554
cenario54_min64_mx4_res50_q5_ord2;T4;64;30400;50;2;0.9646438530424246;0.8969226675384391;0.5903684785081333
cenario55_min64_mx4_res50_q10_ord1;T4;64;30400;50;1;0.9693825309735873;0.8013336759448472;0.6196928097879422
cenario56_min64_mx4_res50_q10_ord2;T4;64;30400;50;2;0.948199285613363;0.8969226675384391;0.6511308054043123
cenario57_min64_mx8_res30_q5_ord1;T4;64;15200;30;1;0.9851803753426575;0.8677937405607598;0.6045074730111386
cenario58_min64_mx8_res30_q5_ord2;T4;64;15200;30;2;0.9640282954842683;0.9473405865553397;0.6437553305153214
cenario59_min64_mx8_res30_q10_ord1;T4;64;15200;30;1;0.975389660814244;0.8677937405607598;0.6721427616084954
cenario60_min64_mx8_res30_q10_ord2;T4;64;15200;30;2;0.9495468542910933;0.9473405865553397;0.700213654132563
cenario61_min64_mx8_res50_q5_ord1;T4;64;15200;50;1;0.9859777492354374;0.8643339886152163;0.5242343720236446
cenario62_min64_mx8_res50_q5_ord2;T4;64;15200;50;2;0.9654820379109477;0.9502000326967871;0.5775458083795177
cenario63_min64_mx8_res50_q10_ord1;T4;64;15200;50;1;0.976854003479325;0.8643339886152163;0.6012439944150607
cenario64_min64_mx8_res50_q10_ord2;T4;64;15200;50;2;0.9518761006879588;0.9502000326967871;0.6370528479470101
cenario65_min64_mx10_res30_q5_ord1;T4;64;12160;30;1;0.983820903542729;0.8741977526654564;0.5392919480201996
cenario66_min64_mx10_res30_q5_ord2;T4;64;12160;30;2;0.9606872339159966;0.9592646576642767;0.6517387701875164
cenario67_min64_mx10_res30_q10_ord1;T4;64;12160;30;1;0.973222567118196;0.8741977526654564;0.6002642786307986
cenario68_min64_mx10_res30_q10_ord2;T4;64;12160;30;2;0.9436975640364723;0.9592646576642767;0.6957401448716265
cenario69_min64_mx10_res50_q5_ord1;T4;64;12160;50;1;0.9861961193765894;0.877934449288821;0.5195136039231611
cenario70_min64_mx10_res50_q5_ord2;T4;64;12160;50;2;0.9624978869105039;0.9571318860727184;0.5912361853894419
cenario71_min64_mx10_res50_q10_ord1;T4;64;12160;50;1;0.9775937677266041;0.877934449288821;0.5895458400816285
cenario72_min64_mx10_res50_q10_ord2;T4;64;12160;50;2;0.9460305951168545;0.9571318860727184;0.6528054760756898
cenario73_min128_mx4_res30_q5_ord1;T4;128;30400;30;1;0.981083474464439;0.760834602215652;0.4636514295800165
cenario74_min128_mx4_res30_q5_ord2;T4;128;30400;30;2;0.984181615767195;0.8291562580382486;0.47503570031449094
cenario75_min128_mx4_res30_q10_ord1;T4;128;30400;30;1;0.9672026382225365;0.760834602215652;0.5527667824327631
