Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario70_min64_mx10_res50_q5_ord2;Fp2;2.5;0.78;0.94;0.71;0.83;0.98
cenario70_min64_mx10_res50_q5_ord2;Fp2;3.0;0.76;1.28;0.67;0.71;0.98
cenario70_min64_mx10_res50_q5_ord2;Fp2;3.5;0.74;1.6;0.62;0.56;0.98
cenario70_min64_mx10_res50_q5_ord2;Fp2;4.0;0.73;1.9;0.58;0.4;0.98
cenario70_min64_mx10_res50_q5_ord2;Fp2;4.5;0.71;2.18;0.54;0.24;0.98
cenario70_min64_mx10_res50_q5_ord2;Fp2;5.0;0.69;2.44;0.52;0.17;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-10.0;0.94;-10.4;1.03;0.07;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-9.0;0.93;-9.37;1.03;0.1;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-8.0;0.92;-8.34;1.02;0.16;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-7.0;0.9;-7.33;1.01;0.25;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-6.0;0.89;-6.32;0.99;0.38;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-5.0;0.87;-5.34;0.96;0.52;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-4.0;0.85;-4.4;0.93;0.68;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-3.0;0.83;-3.48;0.89;0.81;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-2.0;0.81;-2.61;0.85;0.92;0.98
cenario71_min64_mx10_res50_q10_ord1;Fp2;-1.0;0.79;-1.79;0.81;0.98;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;1.0;0.74;-0.26;0.72;0.98;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;2.0;0.72;0.44;0.67;0.89;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;3.0;0.69;1.08;0.6;0.71;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;4.0;0.66;1.63;0.52;0.45;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;5.0;0.62;2.12;0.47;0.21;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;6.0;0.59;2.56;0.44;0.06;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;7.0;0.57;2.99;0.43;-0.01;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;8.0;0.55;3.42;0.42;-0.04;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;9.0;0.54;3.84;0.42;-0.05;0.99
cenario71_min64_mx10_res50_q10_ord1;Fp2;10.0;0.53;4.26;0.42;-0.05;0.99
cenario72_min64_mx10_res50_q10_ord2;Fp2;-10.0;0.96;-10.65;1.04;0.22;0.97
cenario72_min64_mx10_res50_q10_ord2;Fp2;-9.0;0.96;-9.61;1.04;0.25;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-8.0;0.95;-8.57;1.03;0.32;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-7.0;0.93;-7.54;1.02;0.4;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-6.0;0.92;-6.53;1.0;0.51;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-5.0;0.91;-5.54;0.98;0.63;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-4.0;0.89;-4.57;0.95;0.75;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-3.0;0.88;-3.63;0.92;0.86;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-2.0;0.86;-2.72;0.89;0.93;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;-1.0;0.84;-1.84;0.86;0.98;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;1.0;0.81;-0.19;0.79;0.98;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;2.0;0.79;0.58;0.74;0.9;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;3.0;0.76;1.28;0.66;0.71;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;4.0;0.73;1.9;0.58;0.41;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;5.0;0.69;2.44;0.52;0.14;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;6.0;0.66;2.93;0.48;-0.04;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;7.0;0.63;3.41;0.47;-0.11;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;8.0;0.61;3.87;0.47;-0.14;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;9.0;0.59;4.34;0.47;-0.15;0.98
cenario72_min64_mx10_res50_q10_ord2;Fp2;10.0;0.58;4.81;0.47;-0.15;0.98
cenario73_min128_mx4_res30_q5_ord1;Fp2;-5.0;0.76;-4.8;0.82;0.71;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-4.5;0.75;-4.39;0.81;0.73;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-4.0;0.75;-3.98;0.8;0.79;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-3.5;0.74;-3.59;0.79;0.84;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-3.0;0.73;-3.2;0.77;0.88;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-2.5;0.73;-2.82;0.76;0.92;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-2.0;0.72;-2.44;0.74;0.95;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-1.5;0.71;-2.07;0.73;0.98;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-1.0;0.71;-1.71;0.72;0.99;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;-0.5;0.71;-1.35;0.71;1.0;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;0.5;0.7;-0.65;0.69;1.0;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;1.0;0.7;-0.3;0.69;0.99;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;1.5;0.69;0.04;0.67;0.98;1.0
cenario73_min128_mx4_res30_q5_ord1;Fp2;2.0;0.68;0.37;0.66;0.94;1.0
cenario73_min128_mx4_res30_q5_ord1;Fp2;2.5;0.68;0.69;0.63;0.89;1.0
cenario73_min128_mx4_res30_q5_ord1;Fp2;3.0;0.67;1.0;0.61;0.82;1.0
cenario73_min128_mx4_res30_q5_ord1;Fp2;3.5;0.66;1.3;0.58;0.73;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;4.0;0.65;1.58;0.55;0.63;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;4.5;0.63;1.85;0.53;0.53;0.99
cenario73_min128_mx4_res30_q5_ord1;Fp2;5.0;0.62;2.11;0.52;0.49;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;-5.0;0.79;-4.94;0.84;0.73;0.98
cenario74_min128_mx4_res30_q5_ord2;Fp2;-4.5;0.78;-4.52;0.84;0.75;0.98
cenario74_min128_mx4_res30_q5_ord2;Fp2;-4.0;0.78;-4.1;0.83;0.8;0.98
cenario74_min128_mx4_res30_q5_ord2;Fp2;-3.5;0.77;-3.69;0.82;0.84;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;-3.0;0.76;-3.29;0.8;0.88;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;-2.5;0.76;-2.89;0.79;0.91;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;-2.0;0.75;-2.5;0.78;0.94;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;-1.5;0.74;-2.11;0.76;0.97;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;-1.0;0.73;-1.73;0.75;0.99;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;-0.5;0.73;-1.36;0.73;1.0;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;0.5;0.71;-0.64;0.7;1.0;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;1.0;0.7;-0.3;0.69;0.98;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;1.5;0.7;0.04;0.67;0.96;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;2.0;0.69;0.37;0.64;0.92;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;2.5;0.68;0.69;0.62;0.85;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;3.0;0.66;0.99;0.59;0.77;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;3.5;0.65;1.27;0.55;0.66;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;4.0;0.64;1.54;0.52;0.55;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;4.5;0.62;1.8;0.5;0.44;0.99
cenario74_min128_mx4_res30_q5_ord2;Fp2;5.0;0.61;2.04;0.48;0.39;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;-10.0;0.81;-9.1;0.88;0.3;0.98
cenario75_min128_mx4_res30_q10_ord1;Fp2;-9.0;0.8;-8.22;0.88;0.33;0.98
cenario75_min128_mx4_res30_q10_ord1;Fp2;-8.0;0.79;-7.34;0.87;0.4;0.98
cenario75_min128_mx4_res30_q10_ord1;Fp2;-7.0;0.78;-6.48;0.86;0.48;0.98
cenario75_min128_mx4_res30_q10_ord1;Fp2;-6.0;0.77;-5.63;0.84;0.58;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;-5.0;0.76;-4.8;0.82;0.68;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;-4.0;0.75;-3.98;0.8;0.79;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;-3.0;0.73;-3.2;0.77;0.88;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;-2.0;0.72;-2.44;0.74;0.95;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;-1.0;0.71;-1.71;0.72;0.99;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;1.0;0.7;-0.3;0.68;0.99;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;2.0;0.68;0.37;0.65;0.94;1.0
cenario75_min128_mx4_res30_q10_ord1;Fp2;3.0;0.67;1.0;0.61;0.82;1.0
cenario75_min128_mx4_res30_q10_ord1;Fp2;4.0;0.65;1.58;0.56;0.64;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;5.0;0.62;2.11;0.51;0.45;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;6.0;0.6;2.61;0.49;0.31;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;7.0;0.58;3.09;0.47;0.21;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;8.0;0.57;3.55;0.46;0.15;0.99
cenario75_min128_mx4_res30_q10_ord1;Fp2;9.0;0.56;4.01;0.46;0.1;0.98
cenario75_min128_mx4_res30_q10_ord1;Fp2;10.0;0.55;4.47;0.46;0.09;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-10.0;0.83;-9.33;0.89;0.38;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-9.0;0.83;-8.43;0.89;0.41;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-8.0;0.82;-7.55;0.88;0.47;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-7.0;0.81;-6.66;0.88;0.54;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-6.0;0.8;-5.8;0.86;0.62;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-5.0;0.79;-4.94;0.85;0.71;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-4.0;0.78;-4.1;0.83;0.8;0.98
cenario76_min128_mx4_res30_q10_ord2;Fp2;-3.0;0.76;-3.29;0.8;0.88;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;-2.0;0.75;-2.5;0.78;0.95;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;-1.0;0.73;-1.73;0.75;0.99;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;1.0;0.7;-0.3;0.68;0.98;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;2.0;0.69;0.37;0.64;0.91;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;3.0;0.66;0.99;0.58;0.77;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;4.0;0.64;1.54;0.52;0.56;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;5.0;0.61;2.04;0.48;0.35;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;6.0;0.58;2.5;0.45;0.21;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;7.0;0.56;2.94;0.44;0.11;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;8.0;0.55;3.37;0.43;0.06;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;9.0;0.53;3.8;0.42;0.02;0.99
cenario76_min128_mx4_res30_q10_ord2;Fp2;10.0;0.52;4.22;0.42;0.01;0.98
cenario77_min128_mx4_res50_q5_ord1;Fp2;-5.0;0.76;-4.8;0.82;0.68;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-4.5;0.75;-4.39;0.82;0.71;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-4.0;0.75;-3.98;0.8;0.76;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-3.5;0.74;-3.58;0.79;0.82;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-3.0;0.73;-3.19;0.77;0.87;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-2.5;0.72;-2.81;0.76;0.91;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-2.0;0.72;-2.43;0.74;0.95;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-1.5;0.71;-2.07;0.73;0.97;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-1.0;0.71;-1.71;0.72;0.99;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;-0.5;0.7;-1.35;0.71;1.0;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;0.5;0.69;-0.65;0.69;1.0;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;1.0;0.69;-0.31;0.68;0.99;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;1.5;0.69;0.03;0.67;0.98;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;2.0;0.68;0.36;0.65;0.95;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;2.5;0.67;0.68;0.63;0.9;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;3.0;0.66;0.99;0.61;0.83;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;3.5;0.65;1.29;0.58;0.74;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;4.0;0.64;1.58;0.55;0.64;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;4.5;0.63;1.85;0.53;0.54;0.99
cenario77_min128_mx4_res50_q5_ord1;Fp2;5.0;0.62;2.11;0.52;0.49;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;-5.0;0.79;-4.93;0.84;0.74;0.98
cenario78_min128_mx4_res50_q5_ord2;Fp2;-4.5;0.78;-4.51;0.83;0.76;0.98
cenario78_min128_mx4_res50_q5_ord2;Fp2;-4.0;0.77;-4.09;0.82;0.8;0.98
cenario78_min128_mx4_res50_q5_ord2;Fp2;-3.5;0.77;-3.69;0.81;0.84;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;-3.0;0.76;-3.28;0.8;0.88;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;-2.5;0.75;-2.89;0.79;0.92;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;-2.0;0.75;-2.49;0.77;0.95;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;-1.5;0.74;-2.11;0.76;0.97;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;-1.0;0.73;-1.73;0.75;0.99;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;-0.5;0.73;-1.36;0.73;1.0;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;0.5;0.71;-0.64;0.7;1.0;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;1.0;0.7;-0.3;0.69;0.98;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;1.5;0.7;0.04;0.67;0.96;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;2.0;0.69;0.37;0.65;0.92;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;2.5;0.68;0.69;0.62;0.86;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;3.0;0.66;0.99;0.59;0.78;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;3.5;0.65;1.28;0.56;0.68;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;4.0;0.64;1.55;0.53;0.57;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;4.5;0.62;1.81;0.5;0.46;0.99
cenario78_min128_mx4_res50_q5_ord2;Fp2;5.0;0.61;2.05;0.49;0.4;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;-10.0;0.81;-9.13;0.89;0.27;0.98
cenario79_min128_mx4_res50_q10_ord1;Fp2;-9.0;0.81;-8.25;0.88;0.3;0.98
cenario79_min128_mx4_res50_q10_ord1;Fp2;-8.0;0.8;-7.37;0.87;0.37;0.98
cenario79_min128_mx4_res50_q10_ord1;Fp2;-7.0;0.79;-6.5;0.86;0.45;0.98
cenario79_min128_mx4_res50_q10_ord1;Fp2;-6.0;0.77;-5.64;0.85;0.54;0.98
cenario79_min128_mx4_res50_q10_ord1;Fp2;-5.0;0.76;-4.8;0.83;0.65;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;-4.0;0.75;-3.98;0.8;0.77;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;-3.0;0.73;-3.19;0.77;0.87;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;-2.0;0.72;-2.43;0.74;0.95;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;-1.0;0.71;-1.71;0.72;0.99;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;1.0;0.69;-0.31;0.68;0.99;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;2.0;0.68;0.36;0.65;0.94;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;3.0;0.66;0.99;0.61;0.83;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;4.0;0.64;1.58;0.56;0.65;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;5.0;0.62;2.11;0.51;0.46;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;6.0;0.6;2.6;0.48;0.31;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;7.0;0.58;3.07;0.47;0.21;0.99
cenario79_min128_mx4_res50_q10_ord1;Fp2;8.0;0.57;3.54;0.46;0.14;0.98
cenario79_min128_mx4_res50_q10_ord1;Fp2;9.0;0.55;3.99;0.46;0.1;0.98
cenario79_min128_mx4_res50_q10_ord1;Fp2;10.0;0.54;4.45;0.45;0.09;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-10.0;0.83;-9.28;0.89;0.41;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-9.0;0.82;-8.39;0.88;0.44;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-8.0;0.81;-7.51;0.88;0.5;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-7.0;0.81;-6.64;0.87;0.56;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-6.0;0.8;-5.78;0.86;0.64;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-5.0;0.79;-4.93;0.84;0.72;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-4.0;0.77;-4.09;0.82;0.8;0.98
cenario80_min128_mx4_res50_q10_ord2;Fp2;-3.0;0.76;-3.28;0.8;0.88;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;-2.0;0.75;-2.49;0.77;0.95;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;-1.0;0.73;-1.73;0.75;0.99;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;1.0;0.7;-0.3;0.68;0.98;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;2.0;0.69;0.37;0.64;0.91;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;3.0;0.66;0.99;0.59;0.77;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;4.0;0.64;1.55;0.53;0.57;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;5.0;0.61;2.05;0.48;0.37;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;6.0;0.59;2.52;0.46;0.22;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;7.0;0.57;2.97;0.44;0.13;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;8.0;0.55;3.4;0.44;0.08;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;9.0;0.54;3.84;0.43;0.06;0.99
cenario80_min128_mx4_res50_q10_ord2;Fp2;10.0;0.53;4.27;0.43;0.05;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-5.0;0.79;-4.95;0.86;0.66;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-4.5;0.78;-4.52;0.85;0.69;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-4.0;0.78;-4.1;0.84;0.75;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-3.5;0.77;-3.69;0.82;0.81;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-3.0;0.76;-3.28;0.81;0.86;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-2.5;0.75;-2.88;0.79;0.9;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-2.0;0.74;-2.49;0.78;0.94;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-1.5;0.74;-2.1;0.76;0.96;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-1.0;0.73;-1.73;0.74;0.98;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;-0.5;0.72;-1.36;0.73;1.0;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;0.5;0.7;-0.65;0.69;1.0;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;1.0;0.69;-0.31;0.68;0.98;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;1.5;0.69;0.03;0.65;0.95;0.99
cenario81_min128_mx8_res30_q5_ord1;Fp2;2.0;0.67;0.35;0.63;0.91;1.0
cenario81_min128_mx8_res30_q5_ord1;Fp2;2.5;0.66;0.66;0.6;0.85;1.0
cenario81_min128_mx8_res30_q5_ord1;Fp2;3.0;0.65;0.95;0.57;0.76;1.0
cenario81_min128_mx8_res30_q5_ord1;Fp2;3.5;0.64;1.23;0.54;0.66;1.0
cenario81_min128_mx8_res30_q5_ord1;Fp2;4.0;0.62;1.49;0.51;0.54;1.0
cenario81_min128_mx8_res30_q5_ord1;Fp2;4.5;0.61;1.74;0.48;0.43;1.0
cenario81_min128_mx8_res30_q5_ord1;Fp2;5.0;0.59;1.97;0.47;0.37;1.0
cenario82_min128_mx8_res30_q5_ord2;Fp2;-5.0;0.83;-5.13;0.89;0.69;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-4.5;0.82;-4.69;0.88;0.72;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-4.0;0.81;-4.25;0.87;0.77;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-3.5;0.81;-3.82;0.86;0.82;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-3.0;0.8;-3.39;0.84;0.86;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-2.5;0.79;-2.98;0.83;0.9;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-2.0;0.78;-2.56;0.81;0.94;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-1.5;0.77;-2.16;0.8;0.96;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-1.0;0.77;-1.77;0.78;0.98;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;-0.5;0.76;-1.38;0.77;1.0;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;0.5;0.74;-0.63;0.73;1.0;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;1.0;0.73;-0.27;0.71;0.98;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;1.5;0.72;0.08;0.69;0.95;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;2.0;0.71;0.42;0.66;0.91;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;2.5;0.7;0.75;0.63;0.84;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;3.0;0.69;1.06;0.6;0.74;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;3.5;0.67;1.35;0.56;0.62;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;4.0;0.65;1.62;0.53;0.49;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;4.5;0.64;1.88;0.5;0.36;0.99
cenario82_min128_mx8_res30_q5_ord2;Fp2;5.0;0.62;2.12;0.48;0.3;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;-10.0;0.84;-9.45;0.92;0.28;0.98
cenario83_min128_mx8_res30_q10_ord1;Fp2;-9.0;0.84;-8.53;0.91;0.3;0.98
cenario83_min128_mx8_res30_q10_ord1;Fp2;-8.0;0.83;-7.62;0.91;0.36;0.98
cenario83_min128_mx8_res30_q10_ord1;Fp2;-7.0;0.82;-6.72;0.9;0.44;0.98
cenario83_min128_mx8_res30_q10_ord1;Fp2;-6.0;0.8;-5.83;0.88;0.53;0.98
cenario83_min128_mx8_res30_q10_ord1;Fp2;-5.0;0.79;-4.95;0.86;0.64;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;-4.0;0.78;-4.1;0.84;0.75;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;-3.0;0.76;-3.28;0.81;0.86;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;-2.0;0.74;-2.49;0.78;0.94;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;-1.0;0.73;-1.73;0.74;0.98;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;1.0;0.69;-0.31;0.67;0.98;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;2.0;0.67;0.35;0.63;0.91;1.0
cenario83_min128_mx8_res30_q10_ord1;Fp2;3.0;0.65;0.95;0.57;0.76;1.0
cenario83_min128_mx8_res30_q10_ord1;Fp2;4.0;0.62;1.49;0.51;0.55;1.0
cenario83_min128_mx8_res30_q10_ord1;Fp2;5.0;0.59;1.97;0.46;0.34;1.0
cenario83_min128_mx8_res30_q10_ord1;Fp2;6.0;0.57;2.41;0.43;0.18;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;7.0;0.55;2.83;0.42;0.08;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;8.0;0.53;3.25;0.41;0.02;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;9.0;0.52;3.65;0.4;-0.02;0.99
cenario83_min128_mx8_res30_q10_ord1;Fp2;10.0;0.51;4.05;0.4;-0.03;0.99
cenario84_min128_mx8_res30_q10_ord2;Fp2;-10.0;0.88;-9.77;0.95;0.31;0.98
cenario84_min128_mx8_res30_q10_ord2;Fp2;-9.0;0.87;-8.83;0.94;0.34;0.98
